v1	V(n002)*I(V1)	I(V1)
1.751999999999970e-001	1.326156e-001	7.569382e-001
1.752999999999970e-001	1.326909e-001	7.569361e-001
1.753999999999970e-001	1.327662e-001	7.569341e-001
1.754999999999970e-001	1.328416e-001	7.569321e-001
1.755999999999970e-001	1.329169e-001	7.569301e-001
1.756999999999970e-001	1.329923e-001	7.569281e-001
1.757999999999970e-001	1.330676e-001	7.569261e-001
1.758999999999970e-001	1.331429e-001	7.569240e-001
1.759999999999969e-001	1.332183e-001	7.569220e-001
1.760999999999969e-001	1.332936e-001	7.569200e-001
1.761999999999969e-001	1.333689e-001	7.569180e-001
1.762999999999969e-001	1.334443e-001	7.569159e-001
1.763999999999969e-001	1.335196e-001	7.569139e-001
1.764999999999969e-001	1.335949e-001	7.569119e-001
1.765999999999969e-001	1.336703e-001	7.569098e-001
1.766999999999969e-001	1.337456e-001	7.569078e-001
1.767999999999969e-001	1.338209e-001	7.569058e-001
1.768999999999968e-001	1.338963e-001	7.569038e-001
1.769999999999968e-001	1.339716e-001	7.569017e-001
1.770999999999968e-001	1.340469e-001	7.568997e-001
1.771999999999968e-001	1.341223e-001	7.568977e-001
1.772999999999968e-001	1.341976e-001	7.568957e-001
1.773999999999968e-001	1.342729e-001	7.568936e-001
1.774999999999968e-001	1.343483e-001	7.568916e-001
1.775999999999968e-001	1.344236e-001	7.568896e-001
1.776999999999968e-001	1.344989e-001	7.568875e-001
1.777999999999967e-001	1.345742e-001	7.568855e-001
1.778999999999967e-001	1.346496e-001	7.568834e-001
1.779999999999967e-001	1.347249e-001	7.568814e-001
1.780999999999967e-001	1.348002e-001	7.568794e-001
1.781999999999967e-001	1.348756e-001	7.568774e-001
1.782999999999967e-001	1.349509e-001	7.568753e-001
1.783999999999967e-001	1.350262e-001	7.568733e-001
1.784999999999967e-001	1.351015e-001	7.568713e-001
1.785999999999967e-001	1.351768e-001	7.568693e-001
1.786999999999966e-001	1.352522e-001	7.568672e-001
1.787999999999966e-001	1.353275e-001	7.568651e-001
1.788999999999966e-001	1.354028e-001	7.568631e-001
1.789999999999966e-001	1.354781e-001	7.568611e-001
1.790999999999966e-001	1.355535e-001	7.568591e-001
1.791999999999966e-001	1.356288e-001	7.568570e-001
1.792999999999966e-001	1.357041e-001	7.568550e-001
1.793999999999966e-001	1.357794e-001	7.568530e-001
1.794999999999966e-001	1.358547e-001	7.568509e-001
1.795999999999965e-001	1.359301e-001	7.568489e-001
1.796999999999965e-001	1.360054e-001	7.568468e-001
1.797999999999965e-001	1.360807e-001	7.568448e-001
1.798999999999965e-001	1.361560e-001	7.568428e-001
1.799999999999965e-001	1.362313e-001	7.568407e-001
1.800999999999965e-001	1.363066e-001	7.568387e-001
1.801999999999965e-001	1.363820e-001	7.568367e-001
1.802999999999965e-001	1.364573e-001	7.568346e-001
1.803999999999965e-001	1.365326e-001	7.568326e-001
1.804999999999964e-001	1.366079e-001	7.568305e-001
1.805999999999964e-001	1.366832e-001	7.568285e-001
1.806999999999964e-001	1.367585e-001	7.568265e-001
1.807999999999964e-001	1.368339e-001	7.568244e-001
1.808999999999964e-001	1.369092e-001	7.568223e-001
1.809999999999964e-001	1.369845e-001	7.568203e-001
1.810999999999964e-001	1.370598e-001	7.568183e-001
1.811999999999964e-001	1.371351e-001	7.568163e-001
1.812999999999964e-001	1.372104e-001	7.568142e-001
1.813999999999963e-001	1.372857e-001	7.568122e-001
1.814999999999963e-001	1.373610e-001	7.568101e-001
1.815999999999963e-001	1.374363e-001	7.568080e-001
1.816999999999963e-001	1.375117e-001	7.568060e-001
1.817999999999963e-001	1.375870e-001	7.568040e-001
1.818999999999963e-001	1.376623e-001	7.568020e-001
1.819999999999963e-001	1.377376e-001	7.567999e-001
1.820999999999963e-001	1.378129e-001	7.567979e-001
1.821999999999963e-001	1.378882e-001	7.567958e-001
1.822999999999962e-001	1.379635e-001	7.567937e-001
1.823999999999962e-001	1.380388e-001	7.567917e-001
1.824999999999962e-001	1.381141e-001	7.567896e-001
1.825999999999962e-001	1.381894e-001	7.567876e-001
1.826999999999962e-001	1.382647e-001	7.567856e-001
1.827999999999962e-001	1.383400e-001	7.567835e-001
1.828999999999962e-001	1.384153e-001	7.567815e-001
1.829999999999962e-001	1.384906e-001	7.567794e-001
1.830999999999962e-001	1.385659e-001	7.567773e-001
1.831999999999961e-001	1.386412e-001	7.567753e-001
1.832999999999961e-001	1.387165e-001	7.567732e-001
1.833999999999961e-001	1.387918e-001	7.567712e-001
1.834999999999961e-001	1.388671e-001	7.567692e-001
1.835999999999961e-001	1.389424e-001	7.567671e-001
1.836999999999961e-001	1.390177e-001	7.567651e-001
1.837999999999961e-001	1.390930e-001	7.567630e-001
1.838999999999961e-001	1.391683e-001	7.567610e-001
1.839999999999961e-001	1.392436e-001	7.567589e-001
1.840999999999960e-001	1.393189e-001	7.567568e-001
1.841999999999960e-001	1.393942e-001	7.567548e-001
1.842999999999960e-001	1.394695e-001	7.567527e-001
1.843999999999960e-001	1.395448e-001	7.567506e-001
1.844999999999960e-001	1.396201e-001	7.567486e-001
1.845999999999960e-001	1.396954e-001	7.567465e-001
1.846999999999960e-001	1.397707e-001	7.567445e-001
1.847999999999960e-001	1.398460e-001	7.567424e-001
1.848999999999960e-001	1.399213e-001	7.567404e-001
1.849999999999960e-001	1.399966e-001	7.567383e-001
1.850999999999959e-001	1.400719e-001	7.567363e-001
1.851999999999959e-001	1.401472e-001	7.567342e-001
1.852999999999959e-001	1.402225e-001	7.567322e-001
1.853999999999959e-001	1.402978e-001	7.567301e-001
1.854999999999959e-001	1.403731e-001	7.567281e-001
1.855999999999959e-001	1.404483e-001	7.567260e-001
1.856999999999959e-001	1.405236e-001	7.567239e-001
1.857999999999959e-001	1.405989e-001	7.567219e-001
1.858999999999959e-001	1.406742e-001	7.567198e-001
1.859999999999958e-001	1.407495e-001	7.567177e-001
1.860999999999958e-001	1.408248e-001	7.567157e-001
1.861999999999958e-001	1.409001e-001	7.567136e-001
1.862999999999958e-001	1.409754e-001	7.567115e-001
1.863999999999958e-001	1.410506e-001	7.567095e-001
1.864999999999958e-001	1.411259e-001	7.567074e-001
1.865999999999958e-001	1.412012e-001	7.567053e-001
1.866999999999958e-001	1.412765e-001	7.567033e-001
1.867999999999958e-001	1.413518e-001	7.567012e-001
1.868999999999957e-001	1.414271e-001	7.566991e-001
1.869999999999957e-001	1.415024e-001	7.566971e-001
1.870999999999957e-001	1.415776e-001	7.566950e-001
1.871999999999957e-001	1.416529e-001	7.566929e-001
1.872999999999957e-001	1.417282e-001	7.566909e-001
1.873999999999957e-001	1.418035e-001	7.566888e-001
1.874999999999957e-001	1.418788e-001	7.566867e-001
1.875999999999957e-001	1.419540e-001	7.566847e-001
1.876999999999957e-001	1.420293e-001	7.566826e-001
1.877999999999956e-001	1.421046e-001	7.566805e-001
1.878999999999956e-001	1.421799e-001	7.566785e-001
1.879999999999956e-001	1.422552e-001	7.566764e-001
1.880999999999956e-001	1.423304e-001	7.566743e-001
1.881999999999956e-001	1.424057e-001	7.566722e-001
1.882999999999956e-001	1.424810e-001	7.566702e-001
1.883999999999956e-001	1.425563e-001	7.566681e-001
1.884999999999956e-001	1.426315e-001	7.566660e-001
1.885999999999956e-001	1.427068e-001	7.566639e-001
1.886999999999955e-001	1.427821e-001	7.566619e-001
1.887999999999955e-001	1.428574e-001	7.566598e-001
1.888999999999955e-001	1.429326e-001	7.566577e-001
1.889999999999955e-001	1.430079e-001	7.566556e-001
1.890999999999955e-001	1.430832e-001	7.566535e-001
1.891999999999955e-001	1.431585e-001	7.566515e-001
1.892999999999955e-001	1.432337e-001	7.566494e-001
1.893999999999955e-001	1.433090e-001	7.566473e-001
1.894999999999955e-001	1.433843e-001	7.566453e-001
1.895999999999954e-001	1.434596e-001	7.566432e-001
1.896999999999954e-001	1.435348e-001	7.566411e-001
1.897999999999954e-001	1.436101e-001	7.566390e-001
1.898999999999954e-001	1.436853e-001	7.566369e-001
1.899999999999954e-001	1.437606e-001	7.566348e-001
1.900999999999954e-001	1.438359e-001	7.566327e-001
1.901999999999954e-001	1.439112e-001	7.566307e-001
1.902999999999954e-001	1.439864e-001	7.566286e-001
1.903999999999954e-001	1.440617e-001	7.566265e-001
1.904999999999953e-001	1.441370e-001	7.566245e-001
1.905999999999953e-001	1.442122e-001	7.566224e-001
1.906999999999953e-001	1.442875e-001	7.566203e-001
1.907999999999953e-001	1.443628e-001	7.566182e-001
1.908999999999953e-001	1.444380e-001	7.566161e-001
1.909999999999953e-001	1.445133e-001	7.566140e-001
1.910999999999953e-001	1.445885e-001	7.566119e-001
1.911999999999953e-001	1.446638e-001	7.566099e-001
1.912999999999953e-001	1.447391e-001	7.566078e-001
1.913999999999952e-001	1.448143e-001	7.566057e-001
1.914999999999952e-001	1.448896e-001	7.566036e-001
1.915999999999952e-001	1.449648e-001	7.566015e-001
1.916999999999952e-001	1.450401e-001	7.565994e-001
1.917999999999952e-001	1.451154e-001	7.565973e-001
1.918999999999952e-001	1.451906e-001	7.565952e-001
1.919999999999952e-001	1.452659e-001	7.565931e-001
1.920999999999952e-001	1.453411e-001	7.565910e-001
1.921999999999952e-001	1.454164e-001	7.565889e-001
1.922999999999951e-001	1.454917e-001	7.565868e-001
1.923999999999951e-001	1.455669e-001	7.565848e-001
1.924999999999951e-001	1.456422e-001	7.565827e-001
1.925999999999951e-001	1.457174e-001	7.565806e-001
1.926999999999951e-001	1.457927e-001	7.565785e-001
1.927999999999951e-001	1.458679e-001	7.565764e-001
1.928999999999951e-001	1.459432e-001	7.565743e-001
1.929999999999951e-001	1.460184e-001	7.565722e-001
1.930999999999951e-001	1.460937e-001	7.565701e-001
1.931999999999950e-001	1.461689e-001	7.565680e-001
1.932999999999950e-001	1.462442e-001	7.565659e-001
1.933999999999950e-001	1.463194e-001	7.565638e-001
1.934999999999950e-001	1.463947e-001	7.565617e-001
1.935999999999950e-001	1.464699e-001	7.565596e-001
1.936999999999950e-001	1.465452e-001	7.565575e-001
1.937999999999950e-001	1.466204e-001	7.565554e-001
1.938999999999950e-001	1.466957e-001	7.565533e-001
1.939999999999950e-001	1.467709e-001	7.565512e-001
1.940999999999949e-001	1.468462e-001	7.565491e-001
1.941999999999949e-001	1.469214e-001	7.565470e-001
1.942999999999949e-001	1.469967e-001	7.565449e-001
1.943999999999949e-001	1.470719e-001	7.565428e-001
1.944999999999949e-001	1.471472e-001	7.565407e-001
1.945999999999949e-001	1.472224e-001	7.565386e-001
1.946999999999949e-001	1.472977e-001	7.565365e-001
1.947999999999949e-001	1.473729e-001	7.565343e-001
1.948999999999949e-001	1.474481e-001	7.565323e-001
1.949999999999948e-001	1.475234e-001	7.565302e-001
1.950999999999948e-001	1.475986e-001	7.565280e-001
1.951999999999948e-001	1.476739e-001	7.565259e-001
1.952999999999948e-001	1.477491e-001	7.565238e-001
1.953999999999948e-001	1.478243e-001	7.565217e-001
1.954999999999948e-001	1.478996e-001	7.565196e-001
1.955999999999948e-001	1.479748e-001	7.565175e-001
1.956999999999948e-001	1.480501e-001	7.565154e-001
1.957999999999948e-001	1.481253e-001	7.565133e-001
1.958999999999948e-001	1.482005e-001	7.565112e-001
1.959999999999947e-001	1.482758e-001	7.565091e-001
1.960999999999947e-001	1.483510e-001	7.565069e-001
1.961999999999947e-001	1.484262e-001	7.565048e-001
1.962999999999947e-001	1.485015e-001	7.565027e-001
1.963999999999947e-001	1.485767e-001	7.565006e-001
1.964999999999947e-001	1.486519e-001	7.564985e-001
1.965999999999947e-001	1.487272e-001	7.564964e-001
1.966999999999947e-001	1.488024e-001	7.564942e-001
1.967999999999947e-001	1.488776e-001	7.564921e-001
1.968999999999946e-001	1.489529e-001	7.564900e-001
1.969999999999946e-001	1.490281e-001	7.564879e-001
1.970999999999946e-001	1.491033e-001	7.564858e-001
1.971999999999946e-001	1.491786e-001	7.564837e-001
1.972999999999946e-001	1.492538e-001	7.564815e-001
1.973999999999946e-001	1.493290e-001	7.564794e-001
1.974999999999946e-001	1.494043e-001	7.564773e-001
1.975999999999946e-001	1.494795e-001	7.564752e-001
1.976999999999946e-001	1.495547e-001	7.564731e-001
1.977999999999945e-001	1.496299e-001	7.564709e-001
1.978999999999945e-001	1.497052e-001	7.564688e-001
1.979999999999945e-001	1.497804e-001	7.564667e-001
1.980999999999945e-001	1.498556e-001	7.564645e-001
1.981999999999945e-001	1.499308e-001	7.564624e-001
1.982999999999945e-001	1.500061e-001	7.564603e-001
1.983999999999945e-001	1.500813e-001	7.564582e-001
1.984999999999945e-001	1.501565e-001	7.564560e-001
1.985999999999945e-001	1.502317e-001	7.564539e-001
1.986999999999944e-001	1.503070e-001	7.564518e-001
1.987999999999944e-001	1.503822e-001	7.564496e-001
1.988999999999944e-001	1.504574e-001	7.564476e-001
1.989999999999944e-001	1.505326e-001	7.564454e-001
1.990999999999944e-001	1.506079e-001	7.564433e-001
1.991999999999944e-001	1.506831e-001	7.564411e-001
1.992999999999944e-001	1.507583e-001	7.564390e-001
1.993999999999944e-001	1.508335e-001	7.564369e-001
1.994999999999944e-001	1.509087e-001	7.564347e-001
1.995999999999943e-001	1.509839e-001	7.564326e-001
1.996999999999943e-001	1.510592e-001	7.564304e-001
1.997999999999943e-001	1.511344e-001	7.564283e-001
1.998999999999943e-001	1.512096e-001	7.564262e-001
1.999999999999943e-001	1.512848e-001	7.564241e-001
2.000999999999943e-001	1.513600e-001	7.564219e-001
2.001999999999943e-001	1.514352e-001	7.564198e-001
2.002999999999943e-001	1.515104e-001	7.564176e-001
2.003999999999943e-001	1.515857e-001	7.564155e-001
2.004999999999942e-001	1.516609e-001	7.564133e-001
2.005999999999942e-001	1.517361e-001	7.564112e-001
2.006999999999942e-001	1.518113e-001	7.564090e-001
2.007999999999942e-001	1.518865e-001	7.564070e-001
2.008999999999942e-001	1.519617e-001	7.564048e-001
2.009999999999942e-001	1.520369e-001	7.564027e-001
2.010999999999942e-001	1.521122e-001	7.564005e-001
2.011999999999942e-001	1.521873e-001	7.563984e-001
2.012999999999942e-001	1.522626e-001	7.563962e-001
2.013999999999941e-001	1.523378e-001	7.563941e-001
2.014999999999941e-001	1.524130e-001	7.563919e-001
2.015999999999941e-001	1.524882e-001	7.563898e-001
2.016999999999941e-001	1.525634e-001	7.563877e-001
2.017999999999941e-001	1.526386e-001	7.563855e-001
2.018999999999941e-001	1.527138e-001	7.563833e-001
2.019999999999941e-001	1.527890e-001	7.563812e-001
2.020999999999941e-001	1.528642e-001	7.563790e-001
2.021999999999941e-001	1.529394e-001	7.563769e-001
2.022999999999940e-001	1.530146e-001	7.563747e-001
2.023999999999940e-001	1.530898e-001	7.563726e-001
2.024999999999940e-001	1.531650e-001	7.563704e-001
2.025999999999940e-001	1.532402e-001	7.563683e-001
2.026999999999940e-001	1.533154e-001	7.563661e-001
2.027999999999940e-001	1.533906e-001	7.563639e-001
2.028999999999940e-001	1.534658e-001	7.563618e-001
2.029999999999940e-001	1.535410e-001	7.563596e-001
2.030999999999940e-001	1.536162e-001	7.563575e-001
2.031999999999939e-001	1.536914e-001	7.563553e-001
2.032999999999939e-001	1.537666e-001	7.563531e-001
2.033999999999939e-001	1.538418e-001	7.563510e-001
2.034999999999939e-001	1.539170e-001	7.563488e-001
2.035999999999939e-001	1.539922e-001	7.563467e-001
2.036999999999939e-001	1.540674e-001	7.563445e-001
2.037999999999939e-001	1.541426e-001	7.563424e-001
2.038999999999939e-001	1.542178e-001	7.563402e-001
2.039999999999939e-001	1.542929e-001	7.563380e-001
2.040999999999938e-001	1.543681e-001	7.563359e-001
2.041999999999938e-001	1.544433e-001	7.563337e-001
2.042999999999938e-001	1.545185e-001	7.563315e-001
2.043999999999938e-001	1.545937e-001	7.563294e-001
2.044999999999938e-001	1.546689e-001	7.563272e-001
2.045999999999938e-001	1.547441e-001	7.563250e-001
2.046999999999938e-001	1.548193e-001	7.563229e-001
2.047999999999938e-001	1.548945e-001	7.563207e-001
2.048999999999938e-001	1.549697e-001	7.563185e-001
2.049999999999937e-001	1.550449e-001	7.563164e-001
2.050999999999937e-001	1.551200e-001	7.563142e-001
2.051999999999937e-001	1.551952e-001	7.563120e-001
2.052999999999937e-001	1.552704e-001	7.563098e-001
2.053999999999937e-001	1.553456e-001	7.563077e-001
2.054999999999937e-001	1.554208e-001	7.563055e-001
2.055999999999937e-001	1.554960e-001	7.563033e-001
2.056999999999937e-001	1.555711e-001	7.563011e-001
2.057999999999937e-001	1.556463e-001	7.562990e-001
2.058999999999936e-001	1.557215e-001	7.562968e-001
2.059999999999936e-001	1.557967e-001	7.562946e-001
2.060999999999936e-001	1.558719e-001	7.562924e-001
2.061999999999936e-001	1.559471e-001	7.562903e-001
2.062999999999936e-001	1.560222e-001	7.562881e-001
2.063999999999936e-001	1.560974e-001	7.562858e-001
2.064999999999936e-001	1.561726e-001	7.562837e-001
2.065999999999936e-001	1.562478e-001	7.562815e-001
2.066999999999936e-001	1.563229e-001	7.562793e-001
2.067999999999935e-001	1.563981e-001	7.562771e-001
2.068999999999935e-001	1.564733e-001	7.562749e-001
2.069999999999935e-001	1.565485e-001	7.562727e-001
2.070999999999935e-001	1.566236e-001	7.562706e-001
2.071999999999935e-001	1.566988e-001	7.562684e-001
2.072999999999935e-001	1.567740e-001	7.562662e-001
2.073999999999935e-001	1.568492e-001	7.562640e-001
2.074999999999935e-001	1.569243e-001	7.562618e-001
2.075999999999935e-001	1.569995e-001	7.562596e-001
2.076999999999935e-001	1.570747e-001	7.562574e-001
2.077999999999934e-001	1.571498e-001	7.562552e-001
2.078999999999934e-001	1.572250e-001	7.562531e-001
2.079999999999934e-001	1.573002e-001	7.562509e-001
2.080999999999934e-001	1.573753e-001	7.562487e-001
2.081999999999934e-001	1.574505e-001	7.562464e-001
2.082999999999934e-001	1.575257e-001	7.562442e-001
2.083999999999934e-001	1.576008e-001	7.562420e-001
2.084999999999934e-001	1.576760e-001	7.562399e-001
2.085999999999934e-001	1.577512e-001	7.562377e-001
2.086999999999933e-001	1.578263e-001	7.562355e-001
2.087999999999933e-001	1.579015e-001	7.562333e-001
2.088999999999933e-001	1.579767e-001	7.562311e-001
2.089999999999933e-001	1.580518e-001	7.562289e-001
2.090999999999933e-001	1.581270e-001	7.562267e-001
2.091999999999933e-001	1.582022e-001	7.562245e-001
2.092999999999933e-001	1.582773e-001	7.562222e-001
2.093999999999933e-001	1.583525e-001	7.562200e-001
2.094999999999933e-001	1.584276e-001	7.562178e-001
2.095999999999932e-001	1.585028e-001	7.562156e-001
2.096999999999932e-001	1.585780e-001	7.562134e-001
2.097999999999932e-001	1.586531e-001	7.562112e-001
2.098999999999932e-001	1.587283e-001	7.562090e-001
2.099999999999932e-001	1.588034e-001	7.562068e-001
2.100999999999932e-001	1.588786e-001	7.562046e-001
2.101999999999932e-001	1.589537e-001	7.562023e-001
2.102999999999932e-001	1.590289e-001	7.562001e-001
2.103999999999932e-001	1.591040e-001	7.561979e-001
2.104999999999931e-001	1.591792e-001	7.561957e-001
2.105999999999931e-001	1.592544e-001	7.561935e-001
2.106999999999931e-001	1.593295e-001	7.561913e-001
2.107999999999931e-001	1.594047e-001	7.561890e-001
2.108999999999931e-001	1.594798e-001	7.561868e-001
2.109999999999931e-001	1.595550e-001	7.561846e-001
2.110999999999931e-001	1.596301e-001	7.561824e-001
2.111999999999931e-001	1.597053e-001	7.561802e-001
2.112999999999931e-001	1.597804e-001	7.561780e-001
2.113999999999930e-001	1.598556e-001	7.561758e-001
2.114999999999930e-001	1.599307e-001	7.561735e-001
2.115999999999930e-001	1.600058e-001	7.561713e-001
2.116999999999930e-001	1.600810e-001	7.561691e-001
